Membership,App only,,Yes,Sign In page - white - you get here after clicking from the landing page,Native,membership,membership-home,membership-sign-in, ,membership|membership-home|membership-sign-in| ,membership ,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Reset password page,Native & Webview,membership,registration,reset-password, ,membership|registration|reset-password| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,first page in registration flow after clicking join now - What is your email,Native,membership,registration,email, ,membership|registration|email| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - password,Native,membership,registration,password, ,membership|registration|password| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - name,Native,membership,registration,name, ,membership|registration|name| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - birthday,Native,membership,registration,birthday, ,membership|registration|birthday| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - gender,Native,membership,registration,gender, ,membership|registration|gender| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - zip code,Native,membership,registration,zip-code, ,membership|registration|zip-code| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Registration - role - marketing opt-ins,Native,membership,registration,role, ,membership|registration|role| ,membership_registration,FALSE,,,,,,,,,,
Membership,App only,,Yes,Claim my profile/Get linked to an athlete,Native,membership,claim,claim-home, ,membership|claim|claim-home| ,membership_claim,FALSE,,,,,,,,,,
Membership,App Only - click tracking,,Yes,Claim this profile? pop up (3 places: onboarding - profile - career),Native,membership,claim,claim-pop-up, ,membership|claim|claim-pop-up| ,membership_claim,FALSE,,,,,,,,,,
Membership,App Only - click tracking,,Yes,Claiming error message pop ups (3 places: onboarding - profile - career),Native,membership,claim,claim-pop-up-error, ,membership|claim|claim-pop-up-error| ,membership_claim,FALSE,,,,,,,,,,
Membership,App only,,Yes,Claim success page,Native,membership,claim,claim-success, ,membership|claim|claim-success| ,membership_claim,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Admin Access - head coach - assistant coach - statistician,Native,membership,access-home,select-role, ,membership|access-home|select-role| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Admin Access - You're all set,Native,membership,coach-access,auto-access, ,membership|coach-access|auto-access| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Admin Access - Request sent,Native,membership,coach-access,coach-request-sent, ,membership|coach-access|coach-request-sent| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Admin Access - Team already has a coach,Native,membership,coach-access,no-access, ,membership|coach-access|no-access| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Statisician Access,Native,membership,statistician-access,access-statistician, ,membership|statistician-access|access-statistician| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Statisician Access - pick a coach,Native,membership,statistician-access,select-coach, ,membership|statistician-access|select-coach| ,membership_access,FALSE,,,,,,,,,,
Membership,Both,Yes,Yes,Request Statisician Access - add your message,Native,membership,statistician-access,message-coach, ,membership|statistician-access|message-coach| ,membership_access,FALSE,,,,,,,,,,
